curve_id,group,split,t_day,increment_ue_per_MPa,anchor_day,context_at_day10,rho,fc,E28
NU00583,NU_L365,train,120.7,17.8647,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,123.7,18.4073,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,127.6,18.387900000000002,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,130.2,17.981,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,137.6,19.2598,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,142.5,19.182299999999998,0.0,False,2405.23,81.0,43178.4
NU00583,NU_L365,train,150.8,19.763599999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,0.0,0.0,0.0,True,2405.23,81.0,43178.4
NU00584,NU_L365,train,2.987,4.320899999999998,0.0,True,2405.23,81.0,43178.4
NU00584,NU_L365,train,13.48,7.343499999999999,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,18.38,9.261799999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,21.59,8.758,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,26.48,9.397399999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,31.27,9.494299999999999,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,33.16,10.075599999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,38.31,11.141199999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,41.7,11.7031,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,44.59,11.412499999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,51.54,12.4394,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,55.65,11.9163,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,61.45,12.478199999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,65.24,13.505099999999999,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,76.04,13.7183,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,95.59,14.919599999999996,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,101.9,15.0552,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,105.3,15.307099999999998,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,109.4,16.295299999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,113.2,15.597699999999996,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,116.4,15.888399999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,120.6,15.597699999999996,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,123.1,16.256499999999996,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,127.7,16.392200000000003,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,130.7,15.442700000000002,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,135.2,16.624699999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,137.7,17.0897,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,141.8,16.7797,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,146.0,16.954099999999997,0.0,False,2405.23,81.0,43178.4
NU00584,NU_L365,train,150.9,17.438499999999998,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,0.0,0.0,0.0,True,2405.23,81.0,43178.4
NU00585,NU_L365,train,2.966,5.2315000000000005,0.0,True,2405.23,81.0,43178.4
NU00585,NU_L365,train,4.531,5.599699999999999,0.0,True,2405.23,81.0,43178.4
NU00585,NU_L365,train,8.252,7.0722999999999985,0.0,True,2405.23,81.0,43178.4
NU00585,NU_L365,train,12.31,8.1573,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,16.76,9.939899999999998,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,18.76,10.017399999999999,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,21.05,8.8936,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,26.07,9.939899999999998,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,31.23,10.288699999999999,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,32.7,10.559999999999999,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,38.22,12.090699999999998,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,41.15,12.555699999999998,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,44.14,12.071299999999997,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,51.49,13.078899999999997,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,55.43,12.710699999999996,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,60.59,13.137,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,65.91,14.338299999999997,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,75.63,14.5321,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,95.62,16.5278,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,99.77,16.140299999999996,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,102.6,16.5084,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,105.6,16.5084,0.0,False,2405.23,81.0,43178.4
NU00585,NU_L365,train,109.7,17.690399999999997,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,0.0,0.0,0.0,True,2405.23,81.0,43178.4
NU00586,NU_L365,train,2.529,5.909699999999997,0.0,True,2405.23,81.0,43178.4
NU00586,NU_L365,train,4.576,6.1616,0.0,True,2405.23,81.0,43178.4
NU00586,NU_L365,train,8.327,7.111000000000001,0.0,True,2405.23,81.0,43178.4
NU00586,NU_L365,train,11.72,8.8549,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,16.23,10.4631,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,18.26,10.947499999999998,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,20.38,9.843,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,24.45,10.6568,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,26.82,10.7731,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,30.12,11.3156,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,32.8,11.5288,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,38.41,13.350099999999998,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,41.86,13.911999999999999,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,45.21,13.621400000000001,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,51.47,14.939,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,54.96,14.997099999999996,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,59.57,14.648299999999999,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,64.9,15.7915,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,75.34,16.062799999999996,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,96.14,18.097299999999997,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,100.1,17.632199999999997,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,103.6,17.806599999999996,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,109.6,19.0079,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,113.3,17.981,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,117.2,18.5623,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,120.4,17.9035,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,124.0,18.5623,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,128.3,18.542899999999996,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,131.2,17.516,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,137.4,19.5698,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,142.5,19.3179,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,146.3,19.5698,0.0,False,2405.23,81.0,43178.4
NU00586,NU_L365,train,151.8,20.1511,0.0,False,2405.23,81.0,43178.4
NU00587,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00587,NU_L365,train,1.864,5.300600000000003,0.0,True,1838.64,85.2,43912.2
NU00587,NU_L365,train,6.428,8.418700000000001,0.0,True,1838.64,85.2,43912.2
NU00587,NU_L365,train,9.589,9.866300000000003,0.0,True,1838.64,85.2,43912.2
NU00587,NU_L365,train,14.23,13.541200000000003,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,18.38,14.142499999999998,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,21.09,15.345199999999998,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,23.83,16.0801,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,26.27,16.2138,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,27.98,16.726,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,37.93,17.5501,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,45.15,19.153600000000004,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,49.45,19.1759,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,53.72,19.6659,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,59.33,20.9131,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,62.38,20.5122,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,69.39,21.7594,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,88.66,22.271700000000003,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,93.28,22.939799999999998,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,98.41,22.4944,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,102.8,22.939799999999998,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,107.0,22.4944,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,117.1,23.3853,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,123.8,23.162600000000005,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,128.7,23.608000000000004,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,131.1,24.2761,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,135.1,24.053400000000003,0.0,False,1838.64,85.2,43912.2
NU00587,NU_L365,train,137.9,24.4989,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00588,NU_L365,train,1.772,5.590200000000003,0.0,True,1838.64,85.2,43912.2
NU00588,NU_L365,train,5.258,8.975500000000004,0.0,True,1838.64,85.2,43912.2
NU00588,NU_L365,train,11.74,11.915300000000002,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,17.67,14.432000000000002,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,20.29,14.6325,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,24.2,16.481,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,27.95,17.0601,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,32.4,17.216,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,35.22,17.9955,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,37.51,17.9955,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,45.21,19.487700000000004,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,53.98,20.267200000000003,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,59.28,21.7372,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,68.83,22.717100000000002,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,88.92,23.608000000000004,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,92.56,24.053400000000003,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,99.43,23.8307,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,103.1,24.2761,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,107.1,23.608000000000004,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,113.7,24.4989,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,120.6,24.4989,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,128.0,25.167,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,130.9,24.9443,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,135.5,25.167,0.0,False,1838.64,85.2,43912.2
NU00588,NU_L365,train,138.4,25.8352,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00589,NU_L365,train,1.796,5.389700000000001,0.0,True,1838.64,85.2,43912.2
NU00589,NU_L365,train,5.805,9.042300000000004,0.0,True,1838.64,85.2,43912.2
NU00589,NU_L365,train,9.918,11.291699999999999,0.0,True,1838.64,85.2,43912.2
NU00589,NU_L365,train,12.09,11.559000000000005,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,13.63,13.0289,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,18.15,14.2761,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,20.5,15.1447,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,24.69,16.236000000000004,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,27.84,16.726,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,34.46,17.6837,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,38.31,17.5278,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,45.55,19.086800000000004,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,54.07,19.621299999999998,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,58.36,20.8908,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,62.87,20.7795,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,91.04,22.717100000000002,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,95.84,22.939799999999998,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,99.05,22.4944,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,102.9,22.939799999999998,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,106.8,22.717100000000002,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,113.3,23.162600000000005,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,116.9,23.162600000000005,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,120.1,23.3853,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,124.4,23.3853,0.0,False,1838.64,85.2,43912.2
NU00589,NU_L365,train,138.0,24.053400000000003,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00590,NU_L365,train,1.812,6.458800000000004,0.0,True,1838.64,85.2,43912.2
NU00590,NU_L365,train,6.007,10.9131,0.0,True,1838.64,85.2,43912.2
NU00590,NU_L365,train,11.55,13.741599999999998,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,23.88,17.416400000000003,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,27.55,18.0623,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,38.36,19.3318,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,45.03,20.3786,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,48.91,19.621299999999998,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,53.42,21.024500000000003,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,58.85,22.1381,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,89.33,23.162600000000005,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,93.34,23.8307,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,101.4,24.053400000000003,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,107.3,24.053400000000003,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,113.0,24.2761,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,117.1,24.2761,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,120.5,24.9443,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,134.5,24.9443,0.0,False,1838.64,85.2,43912.2
NU00590,NU_L365,train,137.9,25.6124,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00591,NU_L365,train,3.074,5.189299999999999,0.0,True,1838.64,85.2,43912.2
NU00591,NU_L365,train,7.32,8.196000000000002,0.0,True,1838.64,85.2,43912.2
NU00591,NU_L365,train,11.24,10.133599999999998,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,13.82,11.002199999999998,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,17.34,11.447700000000001,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,23.03,12.784000000000002,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,27.35,13.4299,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,37.51,16.0579,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,40.96,16.0802,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,47.69,16.9933,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,69.62,18.3742,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,75.17,18.8864,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,78.81,19.064600000000002,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,81.44,19.2428,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,85.92,19.064600000000002,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,89.31,19.866400000000002,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,93.4,19.554600000000004,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,99.97,19.8441,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,103.2,19.532300000000003,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,110.4,20.334100000000003,0.0,False,1838.64,85.2,43912.2
NU00591,NU_L365,train,116.9,20.6014,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00592,NU_L365,train,2.826,5.300699999999999,0.0,True,1838.64,85.2,43912.2
NU00592,NU_L365,train,5.971,7.216100000000001,0.0,True,1838.64,85.2,43912.2
NU00592,NU_L365,train,11.21,9.888700000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,14.0,11.0245,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,18.12,12.026700000000002,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,24.03,13.786199999999997,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,28.02,13.719400000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,32.71,15.456599999999998,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,37.74,16.637000000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,40.61,16.503400000000003,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,51.02,18.1069,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,68.58,19.888700000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,71.74,19.9109,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,75.18,20.49,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,77.93,20.5123,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,81.89,20.98,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,85.89,20.668200000000002,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,89.08,21.8263,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,93.3,21.4031,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,96.25,21.603600000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,100.2,21.603600000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,103.0,21.4477,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,107.1,21.8931,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,110.3,21.937700000000003,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,113.7,22.182600000000004,0.0,False,1838.64,85.2,43912.2
NU00592,NU_L365,train,117.0,22.049000000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00593,NU_L365,train,3.049,5.345200000000002,0.0,True,1838.64,85.2,43912.2
NU00593,NU_L365,train,5.235,7.0824,0.0,True,1838.64,85.2,43912.2
NU00593,NU_L365,train,7.257,7.906500000000001,0.0,True,1838.64,85.2,43912.2
NU00593,NU_L365,train,11.16,10.311800000000002,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,14.93,11.247200000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,24.0,13.363000000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,27.81,13.4744,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,37.95,16.770599999999998,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,41.26,16.4588,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,67.4,19.220499999999998,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,72.04,19.198200000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,74.89,19.955500000000004,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,77.88,19.8218,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,81.56,20.445400000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,85.6,19.933200000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,88.96,20.846300000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,92.67,20.846300000000003,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,95.64,21.0468,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,100.2,20.757300000000004,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,107.3,21.0468,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,110.1,21.4922,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,114.2,21.670400000000004,0.0,False,1838.64,85.2,43912.2
NU00593,NU_L365,train,116.8,21.559,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,0.0,0.0,0.0,True,1838.64,85.2,43912.2
NU00594,NU_L365,train,3.205,5.122500000000002,0.0,True,1838.64,85.2,43912.2
NU00594,NU_L365,train,7.438,7.839700000000001,0.0,True,1838.64,85.2,43912.2
NU00594,NU_L365,train,10.96,9.621400000000001,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,24.05,12.494400000000002,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,27.74,12.583500000000004,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,37.98,15.345200000000002,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,42.09,15.501099999999997,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,48.28,16.4588,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,67.72,18.3742,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,72.37,18.0846,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,75.1,18.4855,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,78.26,18.418699999999998,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,81.84,18.8419,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,85.64,18.5301,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,88.67,19.4209,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,93.0,19.220499999999998,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,100.6,19.599100000000004,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,107.7,19.7996,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,113.6,19.621399999999998,0.0,False,1838.64,85.2,43912.2
NU00594,NU_L365,train,116.6,19.9109,0.0,False,1838.64,85.2,43912.2
NU00595,NU_L366,test,0.0,0.0,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,0.00681625,0.08759999999999835,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,0.0234567,0.2502999999999993,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,0.0451417,0.43789999999999907,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,0.107413,0.5730000000000004,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,1.78579,2.3317999999999977,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,5.9075,4.351099999999999,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,6.96958,4.855499999999999,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,7.64083,5.067999999999998,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,8.45458,5.253999999999998,0.0,True,2150.01,101.0,46474.2
NU00595,NU_L366,test,11.7708,6.077199999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,12.5525,6.263099999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,15.7979,6.741199999999999,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,18.3054,6.927299999999999,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,20.2537,7.1663,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,25.2379,8.148399999999999,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,30.0604,8.4407,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,40.3271,9.422899999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,46.2875,9.821199999999997,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,54.6083,10.325599999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,61.5375,10.644299999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,66.2167,10.9893,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,82.5583,11.599999999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,93.8417,12.316599999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,104.817,12.3965,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,118.113,12.741599999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,123.667,12.874399999999998,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,138.108,13.0338,0.0,False,2150.01,101.0,46474.2
NU00595,NU_L366,test,157.079,13.352499999999996,0.0,False,2150.01,101.0,46474.2
